INFO 2026-01-21 02:01:36,170 autoreload 15784 19712 Watching for file changes with StatReloader
INFO 2026-05-26 04:02:56,149 basehttp 9364 25864 "GET /admin/accessories/bead/ HTTP/1.1" 200 21364
INFO 2026-05-26 04:02:56,176 basehttp 9364 25864 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2026-05-26 04:02:56,181 basehttp 9364 11460 "GET /media/beads/thumbnails/9b5c0f7d3624892ef14c03b0058f6f06.jpg HTTP/1.1" 304 0
INFO 2026-05-26 04:03:01,200 basehttp 9364 11460 "GET /admin/accessories/chain/ HTTP/1.1" 200 17217
INFO 2026-05-26 04:03:01,292 basehttp 9364 11460 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2026-05-26 04:03:02,200 basehttp 9364 11460 "GET /admin/accessories/bead/ HTTP/1.1" 200 21364
INFO 2026-05-26 04:03:02,229 basehttp 9364 11460 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2026-05-26 04:03:04,161 basehttp 9364 11460 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:03:12,303 basehttp 9364 11460 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:03:21,658 views 9364 11460 Authenticated user 7, session: sawy7uepbadxz9ukbgociowy3ralsj0d, user cart created: False
INFO 2026-05-26 04:03:21,659 views 9364 11460 No guest cart found to merge
INFO 2026-05-26 04:03:21,663 basehttp 9364 11460 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-05-26 04:03:21,671 views 9364 25864 Authenticated user 7, session: sawy7uepbadxz9ukbgociowy3ralsj0d, user cart created: False
INFO 2026-05-26 04:03:21,672 views 9364 25864 No guest cart found to merge
INFO 2026-05-26 04:03:21,676 basehttp 9364 25864 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-05-26 04:03:25,718 basehttp 9364 25864 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-05-26 04:03:25,731 basehttp 9364 11460 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-05-26 04:03:27,214 basehttp 9364 11460 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:04:15,041 basehttp 9364 11460 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:04:40,488 basehttp 9364 11460 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:04:48,241 basehttp 9364 11460 "GET /admin/accessories/bead/2/change/ HTTP/1.1" 200 28009
INFO 2026-05-26 04:04:48,274 basehttp 9364 11460 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2026-05-26 04:04:48,291 basehttp 9364 11460 "GET /media/beads/thumbnails/9b5c0f7d3624892ef14c03b0058f6f06.jpg HTTP/1.1" 304 0
INFO 2026-05-26 04:04:58,093 basehttp 9364 11460 "POST /admin/accessories/bead/2/change/ HTTP/1.1" 302 0
INFO 2026-05-26 04:04:58,122 basehttp 9364 11460 "GET /admin/accessories/bead/ HTTP/1.1" 200 21566
INFO 2026-05-26 04:04:58,164 basehttp 9364 11460 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2026-05-26 04:05:03,117 basehttp 9364 11460 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:05:11,672 basehttp 9364 11460 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:05:19,319 basehttp 9364 11460 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:06:49,879 autoreload 9364 13008 D:\Websites\new\Charme_website\backend\apps\accessories\views.py changed, reloading.
INFO 2026-05-26 04:06:50,917 autoreload 29896 17296 Watching for file changes with StatReloader
INFO 2026-05-26 04:07:05,085 autoreload 18760 29880 Watching for file changes with StatReloader
INFO 2026-05-26 04:07:09,180 basehttp 18760 28312 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:07:13,339 views 18760 28312 Authenticated user 7, session: sawy7uepbadxz9ukbgociowy3ralsj0d, user cart created: False
INFO 2026-05-26 04:07:13,351 views 18760 28312 No guest cart found to merge
INFO 2026-05-26 04:07:13,360 basehttp 18760 30084 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:07:13,368 basehttp 18760 28312 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-05-26 04:07:13,375 views 18760 30084 Authenticated user 7, session: sawy7uepbadxz9ukbgociowy3ralsj0d, user cart created: False
INFO 2026-05-26 04:07:13,378 views 18760 30084 No guest cart found to merge
INFO 2026-05-26 04:07:13,385 basehttp 18760 30084 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-05-26 04:07:27,078 basehttp 18760 30084 "GET /admin/accessories/bead/ HTTP/1.1" 200 21364
INFO 2026-05-26 04:07:27,117 basehttp 18760 30084 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2026-05-26 04:07:27,152 basehttp 18760 30084 "GET /media/beads/thumbnails/9b5c0f7d3624892ef14c03b0058f6f06.jpg HTTP/1.1" 304 0
INFO 2026-05-26 04:07:46,530 basehttp 18760 30084 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:08:12,498 basehttp 18760 30084 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:08:23,581 basehttp 18760 29472 "OPTIONS /api/v1/cart/ HTTP/1.1" 200 0
INFO 2026-05-26 04:08:23,588 basehttp 18760 29472 "OPTIONS /api/v1/products/?limit=12 HTTP/1.1" 200 0
INFO 2026-05-26 04:08:23,590 basehttp 18760 9212 "OPTIONS /api/v1/cart/ HTTP/1.1" 200 0
INFO 2026-05-26 04:08:23,592 basehttp 18760 15132 "OPTIONS /api/v1/products/?limit=12 HTTP/1.1" 200 0
WARNING 2026-05-26 04:08:23,896 log 18760 29944 Unauthorized: /api/v1/cart/
WARNING 2026-05-26 04:08:23,897 basehttp 18760 29944 "GET /api/v1/cart/ HTTP/1.1" 401 274
WARNING 2026-05-26 04:08:23,901 log 18760 21944 Unauthorized: /api/v1/products/
WARNING 2026-05-26 04:08:23,903 log 18760 29944 Unauthorized: /api/v1/cart/
INFO 2026-05-26 04:08:23,905 basehttp 18760 15132 "OPTIONS /api/v1/auth/token/refresh/ HTTP/1.1" 200 0
WARNING 2026-05-26 04:08:23,906 basehttp 18760 21944 "GET /api/v1/products/?limit=12 HTTP/1.1" 401 274
WARNING 2026-05-26 04:08:23,908 log 18760 21944 Unauthorized: /api/v1/products/
WARNING 2026-05-26 04:08:23,909 basehttp 18760 29944 "GET /api/v1/cart/ HTTP/1.1" 401 274
WARNING 2026-05-26 04:08:23,912 log 18760 15132 Unauthorized: /api/v1/auth/token/refresh/
WARNING 2026-05-26 04:08:23,916 log 18760 29472 Unauthorized: /api/v1/auth/token/refresh/
WARNING 2026-05-26 04:08:23,919 log 18760 9212 Unauthorized: /api/v1/auth/token/refresh/
WARNING 2026-05-26 04:08:23,919 basehttp 18760 21944 "GET /api/v1/products/?limit=12 HTTP/1.1" 401 274
WARNING 2026-05-26 04:08:23,921 basehttp 18760 15132 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 401 132
WARNING 2026-05-26 04:08:23,921 basehttp 18760 29472 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 401 132
WARNING 2026-05-26 04:08:23,924 basehttp 18760 9212 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 401 132
WARNING 2026-05-26 04:08:23,951 log 18760 9212 Unauthorized: /api/v1/auth/token/refresh/
WARNING 2026-05-26 04:08:23,953 basehttp 18760 9212 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 401 132
INFO 2026-05-26 04:08:25,934 views 18760 21944 Guest cart 0d37f5bb-79a5-4354-b58d-90075f102885, session: 3qe1dhv2j2fux42iu7c7n3nfnklwhctn, items: 0
INFO 2026-05-26 04:08:26,286 basehttp 18760 21944 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-05-26 04:08:26,613 views 18760 29944 Guest cart 9e0c5dce-3533-46da-bb76-6bf685e2467e, session: 5v8m4nrhx1j5l8g713xv0roof6sbsayu, items: 0
INFO 2026-05-26 04:08:26,784 basehttp 18760 29944 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-05-26 04:08:26,824 basehttp 18760 29944 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-05-26 04:08:26,841 basehttp 18760 21944 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-05-26 04:08:27,699 basehttp 18760 21944 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:08:27,711 basehttp 18760 28684 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-05-26 04:08:27,712 basehttp 18760 29944 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 1141
INFO 2026-05-26 04:08:27,735 basehttp 18760 21944 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 52
INFO 2026-05-26 04:08:27,741 basehttp 18760 29944 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 386
INFO 2026-05-26 04:08:27,748 basehttp 18760 28684 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-05-26 04:08:28,107 basehttp 18760 29944 "GET /media/beads/thumbnails/pony_beads_1_1024x10242x.jpg HTTP/1.1" 200 29285
INFO 2026-05-26 04:08:28,108 basehttp 18760 28684 "GET /media/beads/thumbnails/9b5c0f7d3624892ef14c03b0058f6f06.jpg HTTP/1.1" 200 36677
INFO 2026-05-26 04:08:48,139 basehttp 18760 9212 "OPTIONS /api/v1/auth/login/ HTTP/1.1" 200 0
INFO 2026-05-26 04:08:49,352 basehttp 18760 28684 "POST /api/v1/auth/login/ HTTP/1.1" 200 654
INFO 2026-05-26 04:08:49,385 views 18760 28684 Authenticated user 7, session: 5v8m4nrhx1j5l8g713xv0roof6sbsayu, user cart created: False
INFO 2026-05-26 04:08:49,387 views 18760 28684 Found guest cart 9e0c5dce-3533-46da-bb76-6bf685e2467e with 0 items
INFO 2026-05-26 04:08:49,388 views 18760 28684 Merged 0 items from guest cart to user cart
INFO 2026-05-26 04:08:49,515 basehttp 18760 28684 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-05-26 04:08:49,529 basehttp 18760 29944 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-05-26 04:08:49,551 basehttp 18760 28684 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-05-26 04:08:52,114 basehttp 18760 9212 "OPTIONS /api/v1/customization/categories/ HTTP/1.1" 200 0
INFO 2026-05-26 04:08:52,117 basehttp 18760 29472 "OPTIONS /api/v1/accessories/beads/ HTTP/1.1" 200 0
INFO 2026-05-26 04:08:52,117 basehttp 18760 15132 "OPTIONS /api/v1/accessories/chains/ HTTP/1.1" 200 0
INFO 2026-05-26 04:08:52,203 basehttp 18760 28396 "OPTIONS /api/v1/accessories/materials/ HTTP/1.1" 200 0
INFO 2026-05-26 04:08:52,204 basehttp 18760 27284 "OPTIONS /api/v1/accessories/colors/ HTTP/1.1" 200 0
INFO 2026-05-26 04:08:52,220 basehttp 18760 9212 "OPTIONS /api/v1/accessories/charms/ HTTP/1.1" 200 0
INFO 2026-05-26 04:08:52,232 basehttp 18760 29944 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-05-26 04:08:52,233 basehttp 18760 27532 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 52
INFO 2026-05-26 04:08:52,246 basehttp 18760 28684 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:08:52,252 basehttp 18760 21944 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 1141
INFO 2026-05-26 04:08:52,258 basehttp 18760 18292 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 386
INFO 2026-05-26 04:08:52,258 basehttp 18760 30280 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-05-26 04:09:16,160 basehttp 18760 18292 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:09:16,161 basehttp 18760 27532 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-05-26 04:09:16,176 basehttp 18760 30280 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 1141
INFO 2026-05-26 04:09:16,191 basehttp 18760 21944 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-05-26 04:09:16,197 basehttp 18760 29944 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 386
INFO 2026-05-26 04:09:16,198 basehttp 18760 28684 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 52
INFO 2026-05-26 04:09:23,808 basehttp 18760 28684 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:09:23,838 basehttp 18760 21944 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-05-26 04:09:23,847 basehttp 18760 30280 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 52
INFO 2026-05-26 04:09:23,852 basehttp 18760 27532 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-05-26 04:09:23,853 basehttp 18760 29944 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 1141
INFO 2026-05-26 04:09:23,855 basehttp 18760 18292 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 386
WARNING 2026-05-26 04:10:14,981 log 18760 30084 Unauthorized: /api/v1/customization/categories/
WARNING 2026-05-26 04:10:14,984 log 18760 28312 Unauthorized: /api/v1/accessories/beads/
WARNING 2026-05-26 04:10:14,986 basehttp 18760 30084 "GET /api/v1/customization/categories/ HTTP/1.1" 401 274
WARNING 2026-05-26 04:10:14,986 basehttp 18760 28312 "GET /api/v1/accessories/beads/ HTTP/1.1" 401 274
WARNING 2026-05-26 04:10:14,994 log 18760 30084 Unauthorized: /api/v1/accessories/chains/
WARNING 2026-05-26 04:10:14,998 log 18760 28312 Unauthorized: /api/v1/accessories/charms/
WARNING 2026-05-26 04:10:14,999 basehttp 18760 28312 "GET /api/v1/accessories/charms/ HTTP/1.1" 401 274
WARNING 2026-05-26 04:10:15,001 basehttp 18760 30084 "GET /api/v1/accessories/chains/ HTTP/1.1" 401 274
WARNING 2026-05-26 04:10:15,005 log 18760 28312 Unauthorized: /api/v1/accessories/materials/
WARNING 2026-05-26 04:10:15,010 log 18760 30084 Unauthorized: /api/v1/accessories/colors/
WARNING 2026-05-26 04:10:15,011 basehttp 18760 28312 "GET /api/v1/accessories/materials/ HTTP/1.1" 401 274
WARNING 2026-05-26 04:10:15,011 basehttp 18760 30084 "GET /api/v1/accessories/colors/ HTTP/1.1" 401 274
INFO 2026-05-26 04:10:15,881 basehttp 18760 27492 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 200 489
INFO 2026-05-26 04:10:16,058 basehttp 18760 10440 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 200 489
INFO 2026-05-26 04:10:16,072 basehttp 18760 30084 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 1141
INFO 2026-05-26 04:10:16,077 basehttp 18760 28312 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
WARNING 2026-05-26 04:10:16,140 log 18760 15636 Unauthorized: /api/v1/auth/token/refresh/
WARNING 2026-05-26 04:10:16,141 log 18760 13948 Unauthorized: /api/v1/auth/token/refresh/
WARNING 2026-05-26 04:10:16,142 log 18760 24912 Unauthorized: /api/v1/auth/token/refresh/
WARNING 2026-05-26 04:10:16,143 basehttp 18760 15636 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 401 140
WARNING 2026-05-26 04:10:16,145 basehttp 18760 24912 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 401 140
WARNING 2026-05-26 04:10:16,145 basehttp 18760 13948 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 401 140
INFO 2026-05-26 04:10:16,252 basehttp 18760 21400 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 200 489
INFO 2026-05-26 04:10:16,813 views 18760 28312 Authenticated user 5, session: sawy7uepbadxz9ukbgociowy3ralsj0d, user cart created: False
INFO 2026-05-26 04:10:16,815 views 18760 28312 No guest cart found to merge
INFO 2026-05-26 04:10:16,821 basehttp 18760 28312 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-05-26 04:10:16,837 views 18760 30084 Authenticated user 5, session: sawy7uepbadxz9ukbgociowy3ralsj0d, user cart created: False
INFO 2026-05-26 04:10:16,839 views 18760 30084 No guest cart found to merge
INFO 2026-05-26 04:10:16,845 basehttp 18760 30084 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-05-26 04:10:21,393 basehttp 18760 30084 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-05-26 04:10:21,404 basehttp 18760 28312 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-05-26 04:11:25,861 basehttp 18760 18292 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:11:25,884 basehttp 18760 30280 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-05-26 04:11:25,899 basehttp 18760 27532 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 52
INFO 2026-05-26 04:11:25,904 basehttp 18760 29944 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 1141
INFO 2026-05-26 04:11:25,904 basehttp 18760 21944 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-05-26 04:11:25,916 basehttp 18760 28684 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 386
INFO 2026-05-26 04:11:25,937 basehttp 18760 28684 "GET /media/beads/thumbnails/9b5c0f7d3624892ef14c03b0058f6f06.jpg HTTP/1.1" 304 0
INFO 2026-05-26 04:11:30,917 basehttp 18760 28684 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-05-26 04:11:30,938 basehttp 18760 21944 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-05-26 04:11:43,068 basehttp 18760 21944 "GET /media/products/IMG_20260123_162559.jpg.jpeg HTTP/1.1" 200 4456258
INFO 2026-05-26 04:11:55,435 basehttp 18760 28684 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 1141
INFO 2026-05-26 04:11:55,441 basehttp 18760 21944 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:11:55,448 basehttp 18760 29944 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-05-26 04:11:55,455 basehttp 18760 18292 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 386
INFO 2026-05-26 04:11:55,455 basehttp 18760 30280 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-05-26 04:11:55,460 basehttp 18760 27532 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 52
INFO 2026-05-26 04:12:02,389 basehttp 18760 27532 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:12:02,400 basehttp 18760 18292 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-05-26 04:12:02,422 basehttp 18760 29944 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 52
INFO 2026-05-26 04:12:02,432 basehttp 18760 21944 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-05-26 04:12:02,440 basehttp 18760 30280 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 1141
INFO 2026-05-26 04:12:02,442 basehttp 18760 28684 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 386
INFO 2026-05-26 04:12:31,828 basehttp 18760 27284 "OPTIONS /api/v1/customization/save/ HTTP/1.1" 200 0
INFO 2026-05-26 04:12:32,468 basehttp 18760 28684 "POST /api/v1/customization/save/ HTTP/1.1" 201 164
INFO 2026-05-26 04:12:37,096 views 18760 28684 Authenticated user 7, session: 5v8m4nrhx1j5l8g713xv0roof6sbsayu, user cart created: False
INFO 2026-05-26 04:12:37,098 views 18760 28684 No guest cart found to merge
INFO 2026-05-26 04:12:37,101 basehttp 18760 28684 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-05-26 04:12:37,109 views 18760 30280 Authenticated user 7, session: 5v8m4nrhx1j5l8g713xv0roof6sbsayu, user cart created: False
INFO 2026-05-26 04:12:37,123 views 18760 30280 No guest cart found to merge
INFO 2026-05-26 04:12:37,134 basehttp 18760 30280 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-05-26 04:12:39,642 basehttp 18760 27284 "OPTIONS /api/v1/customization/saved/ HTTP/1.1" 200 0
INFO 2026-05-26 04:12:39,652 basehttp 18760 28396 "OPTIONS /api/v1/customization/saved/ HTTP/1.1" 200 0
INFO 2026-05-26 04:12:39,664 basehttp 18760 21944 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-05-26 04:12:39,665 basehttp 18760 30280 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:12:39,676 basehttp 18760 28684 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 1141
INFO 2026-05-26 04:12:39,682 basehttp 18760 27532 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 386
INFO 2026-05-26 04:12:39,684 basehttp 18760 29944 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 52
INFO 2026-05-26 04:12:39,685 basehttp 18760 18292 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-05-26 04:12:39,695 basehttp 18760 30280 "GET /api/v1/customization/saved/ HTTP/1.1" 200 3678
INFO 2026-05-26 04:12:39,710 basehttp 18760 18292 "GET /api/v1/customization/saved/ HTTP/1.1" 200 3678
INFO 2026-05-26 04:12:39,734 basehttp 18760 29944 "GET /media/designs/previews/preview_dd87e680a23c4b0a80d0d3a22d4eb8bd.png HTTP/1.1" 200 363362
INFO 2026-05-26 04:12:39,738 basehttp 18760 18292 "GET /media/designs/previews/preview_c83d1ef17c1342e58db051ae0ac20530.png HTTP/1.1" 200 340851
INFO 2026-05-26 04:12:39,742 basehttp 18760 27532 "GET /media/designs/previews/preview_5e7f4e4159fc4ed5a99ea83a58db2767.png HTTP/1.1" 200 438925
INFO 2026-05-26 04:12:39,744 basehttp 18760 28684 "GET /media/designs/previews/preview_bede15499eec47f9900adaa817a5916a.png HTTP/1.1" 200 448254
INFO 2026-05-26 04:12:39,745 basehttp 18760 30280 "GET /media/designs/previews/preview_84388417e083479cbe4f817635cf855e.png HTTP/1.1" 200 305631
INFO 2026-05-26 04:12:39,748 basehttp 18760 21944 "GET /media/designs/previews/preview_928198433489436bb3af2e068674be6e.png HTTP/1.1" 200 539011
INFO 2026-05-26 04:12:39,759 basehttp 18760 29944 "GET /media/designs/previews/preview_df85d71960c641e2b3bf5be4a3121d42.png HTTP/1.1" 200 459211
INFO 2026-05-26 04:12:44,002 basehttp 18760 28396 "OPTIONS /api/v1/cart/custom/ HTTP/1.1" 200 0
INFO 2026-05-26 04:12:44,009 views 18760 29944 Authenticated user 7, session: 5v8m4nrhx1j5l8g713xv0roof6sbsayu, user cart created: False
INFO 2026-05-26 04:12:44,010 views 18760 29944 No guest cart found to merge
INFO 2026-05-26 04:12:44,200 basehttp 18760 29944 "POST /api/v1/cart/custom/ HTTP/1.1" 201 832
INFO 2026-05-26 04:12:44,221 views 18760 29944 Authenticated user 7, session: 5v8m4nrhx1j5l8g713xv0roof6sbsayu, user cart created: False
INFO 2026-05-26 04:12:44,223 views 18760 29944 No guest cart found to merge
INFO 2026-05-26 04:12:44,234 basehttp 18760 29944 "GET /api/v1/cart/ HTTP/1.1" 200 832
INFO 2026-05-26 04:12:44,243 views 18760 21944 Authenticated user 7, session: 5v8m4nrhx1j5l8g713xv0roof6sbsayu, user cart created: False
INFO 2026-05-26 04:12:44,245 views 18760 21944 No guest cart found to merge
INFO 2026-05-26 04:12:44,255 basehttp 18760 21944 "GET /api/v1/cart/ HTTP/1.1" 200 832
INFO 2026-05-26 04:12:46,737 basehttp 18760 28396 "OPTIONS /api/v1/cart/items/17/ HTTP/1.1" 200 0
INFO 2026-05-26 04:12:46,742 views 18760 21944 Authenticated user 7, session: 5v8m4nrhx1j5l8g713xv0roof6sbsayu, user cart created: False
INFO 2026-05-26 04:12:46,744 views 18760 21944 No guest cart found to merge
INFO 2026-05-26 04:12:46,929 basehttp 18760 21944 "DELETE /api/v1/cart/items/17/ HTTP/1.1" 200 138
INFO 2026-05-26 04:12:46,950 views 18760 21944 Authenticated user 7, session: 5v8m4nrhx1j5l8g713xv0roof6sbsayu, user cart created: False
INFO 2026-05-26 04:12:46,951 views 18760 21944 No guest cart found to merge
INFO 2026-05-26 04:12:46,956 basehttp 18760 21944 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-05-26 04:12:49,219 basehttp 18760 29944 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:12:49,223 basehttp 18760 28684 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-05-26 04:12:49,229 basehttp 18760 27532 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 52
INFO 2026-05-26 04:12:49,230 basehttp 18760 30280 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 1141
INFO 2026-05-26 04:12:49,230 basehttp 18760 18292 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-05-26 04:12:49,239 basehttp 18760 21944 "GET /api/v1/customization/saved/ HTTP/1.1" 200 3678
INFO 2026-05-26 04:12:49,243 basehttp 18760 29944 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 386
INFO 2026-05-26 04:12:49,259 basehttp 18760 18292 "GET /api/v1/customization/saved/ HTTP/1.1" 200 3678
INFO 2026-05-26 04:12:49,260 basehttp 18760 29944 "GET /media/designs/previews/preview_84388417e083479cbe4f817635cf855e.png HTTP/1.1" 304 0
INFO 2026-05-26 04:13:11,557 basehttp 18760 18292 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-05-26 04:13:11,570 basehttp 18760 29944 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-05-26 04:13:13,555 basehttp 18760 27284 "OPTIONS /api/v1/products/?search=&min_price=&max_price=&ordering=-created_at HTTP/1.1" 200 0
INFO 2026-05-26 04:13:13,555 basehttp 18760 28396 "OPTIONS /api/v1/products/?search=&min_price=&max_price=&ordering=-created_at HTTP/1.1" 200 0
INFO 2026-05-26 04:13:13,571 basehttp 18760 29944 "GET /api/v1/products/?search=&min_price=&max_price=&ordering=-created_at HTTP/1.1" 200 1825
INFO 2026-05-26 04:13:13,585 basehttp 18760 18292 "GET /api/v1/products/?search=&min_price=&max_price=&ordering=-created_at HTTP/1.1" 200 1825
INFO 2026-05-26 04:13:19,851 basehttp 18760 18292 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-05-26 04:13:19,864 basehttp 18760 29944 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-05-26 04:13:25,684 basehttp 18760 30280 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 52
INFO 2026-05-26 04:13:25,687 basehttp 18760 29944 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-05-26 04:13:25,699 basehttp 18760 18292 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 1141
